"x","y","z","color"
38.276,443.744,111.631,7
37.402,337.934,-157.447,0
14.786,391.279,82.495,3
80.227,427.669,120.321,7
84.468,550.162,17.244,6
80.673,222.709,56.646,5
47.075,322.231,-118.982,0
77.203,338.981,-11.105,8
76.751,277.917,128.243,5
73.48,312.057,150.935,2
168.523,106.275,41.101,10
85.124,244.475,159.528,5
-15.007,72.378,77.614,9
44.802,394.16,130.549,7
80.546,297.888,12.609,8
44.563,476.254,92.611,6
72.891,529.717,15.242,6
48.126,325.86,-95.954,0
26.562,361.174,93.162,3
133.574,370.83,85.423,4
100.35,464.606,-169.711,1
-7.391,125.374,20.119,9
47.525,519.715,-48.941,1
95.118,256.041,140.697,5
121.994,485.797,-165.948,1
67.605,495.449,93.869,6
25.201,450.403,93.357,7
136.118,144.185,30.016,10
81.016,376.673,131.065,2
58.755,176.285,36.745,5
42.016,317.906,41.074,3
28.743,302.148,58.662,3
65.399,310.176,96.614,2
90.404,403.957,128.124,7
31.93,509.966,-17.572,6
85.796,302.576,96.405,2
113.451,497.175,3.212,6
153.046,110.77,31.884,10
138.055,488.285,69.91,6
67.634,341.574,-162.037,0
69.561,237.789,79.385,5
120.625,357.897,111.165,2
71.994,341.246,153.513,2
110.417,335.26,100.762,4
126.547,360.557,99.212,4
78.962,192.529,75.852,5
81.544,321.324,98.691,2
79.149,249.508,113.813,5
58.645,379.173,129.167,2
71.534,245.888,139.905,5
114.054,304.94,52.69,8
30.089,308.283,-44.364,0
95.088,323.081,1.614,8
100.067,235.511,92.462,5
109.694,234.269,113.708,5
114.517,464.708,-170.67,1
67.013,527.324,55.96,6
76.187,309.105,0.026,8
110.261,411.911,125.918,7
73.371,306.458,9.123,8
104.137,301.542,-37.717,8
41.36,321.515,-34.625,0
35.601,328.551,46.209,3
85.673,276.607,107.222,5
30.552,335.479,64.728,3
123.839,312.83,54.167,4
72.447,185.162,79.075,5
55.847,491.557,63.575,6
43.575,509.87,-23.884,6
118.059,311.772,56.235,4
74.793,386.729,135.533,2
94.718,273.181,-146.743,0
70.622,417.831,116.266,7
85.149,203.046,132.939,5
68.346,271.702,105.786,5
111.914,286.658,-47.456,8
52.334,170.51,41.639,5
91.092,287.305,99.667,5
25.188,321.52,79.032,3
67.011,292.063,34.193,8
83.896,275.866,109.888,5
12.635,424.138,77.607,7
109.679,484.831,-124.125,1
140.715,380.315,71.026,4
78.735,529.763,52.591,6
93.449,407.556,131.292,7
112.856,489.422,52.242,6
113.147,372.883,126.036,2
121.759,502.194,-78.668,1
76.042,326.41,136.143,2
61.756,430.198,125.729,7
86.338,367.472,128.567,2
36.762,315.227,91.876,3
45.98,339.474,-140.506,0
12.401,426.729,80.56,7
75.562,330.488,100.839,2
94.357,302.946,95.693,2
74.825,326.372,130.887,2
30.84,338.861,77.551,3
48.847,329.634,-102.004,0
87.745,215.137,69.914,5
64.006,308.909,98.681,2
38.364,286.236,89.27,2
69.617,410.042,122.274,7
73.746,545.639,32.368,6
53.777,543.315,-159.523,1
92.78,371.19,133.107,2
67.846,220.263,112.664,5
42.702,326.514,87.955,2
-11.796,88.465,49.106,9
121.524,295.67,-44.348,8
123.896,507.293,36.827,6
33.855,532.846,-72.855,1
71.77,425.852,120.96,7
48.678,319.851,-57.397,0
47.419,400.934,128.488,7
30.19,294.156,89.561,2
22.805,284.452,47.931,3
43.474,335.415,-126.974,0
74.466,245.258,144.225,5
45.911,328.577,-134.904,0
36.217,290.781,57.301,3
99.376,309.869,88.376,2
50.078,506.531,37.243,6
125.949,512.011,18.719,6
44.243,550.084,-147.917,1
76.104,468.127,105.537,7
27.34,308.729,46.162,3
138.296,336.268,102.511,4
96.419,465.993,-170.527,1
59.943,315.411,127.129,2
24.105,143.894,18.794,9
44.944,336.427,8.008,3
61.29,315.522,104.065,2
106.822,218.062,123.546,5
43.956,537.687,-122.218,1
46.093,325.22,17.49,3
63.284,214.73,99.08,5
-15.923,85.835,71.729,9
62.034,199.664,70.584,5
115.611,303.602,-41.874,8
68.286,319.467,-170.592,0
90.246,230.08,78.76,5
141.673,378.158,48.513,4
148.924,335.818,84.785,4
48.412,322.937,95.7,2
69.887,399.318,118.77,2
76.768,304.192,125.301,2
26.846,281.962,45.881,3
120.288,297.882,-8.577,8
122.879,512.943,27.467,6
74.946,554.811,-38.908,6
108.14,486.243,-64.625,1
69.902,271.159,106.648,5
77.713,344.449,107.781,2
117.309,334.33,86.154,4
129.035,352.306,21.666,4
84.833,522.044,30.294,6
51.489,544.806,-151.11,1
72.524,452.268,109.8,7
43.844,311.362,-48.548,0
59.081,325.812,-103.275,0
91.403,344.511,118.226,2
81.713,450.169,107.569,7
114.221,326.669,66.203,4
75.867,384.825,138.334,2
97.499,265.541,-114.724,0
101.998,491.752,-75.383,1
146.914,417.558,83.994,4
116.986,268.563,-164.62,0
88.028,398.525,131.404,2
138.111,371.567,51.31,4
63.068,350.024,124.762,2
124.173,357.691,102.596,4
66.112,183.08,45.877,5
89.913,229.358,113.644,5
103.455,310.298,52.835,8
99.531,420.098,128.485,7
76.996,513.313,78.984,6
86.769,499.884,33.791,6
108.268,264.838,-154.468,0
35.816,461.293,90.087,6
69.496,355.827,126.682,2
65.698,290.91,37.5,8
116.604,480.178,-155.432,1
91.341,385.871,127.775,2
51.623,332.315,-114.626,0
111.534,277.498,-115.813,0
68.068,398.291,133.874,2
114.141,503.928,-9.219,6
78.246,427.692,127.718,7
48.929,242.936,120.687,5
116.66,346.477,109.195,2
103.295,299.42,-37.234,8
82.616,464.92,97.004,6
118.439,404.459,125.028,2
65.797,228.924,100.182,5
45.066,339.599,-38.569,0
48.824,326.147,-81.614,0
44.548,466.669,97.793,6
-17.65,101.61,52.203,9
88.398,231.592,111.292,5
42.642,494.911,54.803,6
78.964,242.848,154.769,5
123.58,295.773,-42.941,8
119.757,343.61,93.947,4
88.031,344.983,117.338,2
120.413,458.877,94.868,7
100.522,274.804,-142.816,0
104.383,323.264,110.396,2
51.814,328.055,-127.787,0
81.697,350.835,111.845,2
118.661,241.979,146.282,5
39.567,63.813,104.377,9
115.601,287.754,-52.697,8
55.263,317.059,99.741,2
60.005,315.397,101.587,2
93.954,299.216,89.058,2
77.572,377.206,137.99,2
75.954,383.596,145.443,2
64.935,430.141,122.482,7
124.758,479.311,84.423,7
63.251,336.765,120.006,2
35.62,533.455,-83.273,1
118.073,507.214,7.25,6
35.552,534.828,-166.199,1
73.712,429.306,125.416,7
111.995,205.209,124.015,5
91.787,255.586,136.512,5
115.755,300.781,-29.811,8
33.47,311.9,-32.046,0
122.608,334.369,39.521,4
59.056,456.449,113.103,7
29.225,317.06,-46.182,0
18.71,373.467,35.403,3
40.378,339.176,-140.047,0
75.111,422.953,134.256,7
122.811,500.202,-23.536,1
69.309,419.925,124.668,7
163.5,106.52,31.988,10
113.899,465.733,-170.028,1
36.792,318.79,73.212,3
68.687,397.614,133.773,2
107.85,486.88,-69.409,1
-20.637,90.341,61.681,9
131.654,360.409,79.574,4
83.261,404.32,126.038,2
25.01,361.438,80.102,3
81.468,212.405,119.447,5
48.284,339.858,113.31,2
107.93,478.257,-161.638,1
78.393,240.599,108.037,5
28,510.08,8.1,6
64.044,253.059,116.884,5
77.042,287.533,14.472,8
61.207,386.376,128.942,2
80.494,364.15,150.591,2
76.454,457.289,115.244,7
99.195,481.359,-158.768,1
107.453,246.293,117.11,5
77.076,290.734,122.018,5
77.747,369.034,140.651,2
138.445,418.764,103.992,7
120.113,346.82,101.744,4
24.505,451.062,92.889,7
57.408,339.888,113.775,2
107.387,325.743,86.96,4
104.603,328.55,7.849,8
92.152,279.874,-137.993,0
81.551,322.896,99.327,2
74.944,227.368,65.268,5
88.249,199.147,115.904,5
94.713,360.987,131.156,2
73.748,232.083,170.789,5
82.198,384.802,132.326,2
40.053,542.475,-158.836,1
99.125,254.55,117.808,5
42.733,230.177,113.226,5
67.011,483.765,102.017,6
114.133,481.294,-145.996,1
21.779,486.563,43.417,6
93.029,263.507,-141.731,0
65.07,314.078,100.252,2
44.021,239.164,129.674,5
75.639,275.407,29.769,8
68.252,516.382,67.118,6
102.722,353.989,127.222,2
77.881,310.245,135.522,2
76.487,391.198,115.829,2
25.496,318.934,73.882,3
74.956,517.235,76.212,6
76.075,304.576,123.985,2
122.202,443.714,106.471,7
76.835,445.456,117.794,7
69.851,306.148,98.91,2
97.651,244.336,95.915,5
87.977,444.002,119.756,7
128.499,302.29,48.446,8
50.458,320.535,-66.893,0
76.592,409.482,113.124,7
140.534,340.708,87.226,4
127.343,394.302,118.035,2
60.19,445.924,119.606,7
113.32,285.296,26.004,8
50.383,316.387,-60.85,0
79.05,516.301,66.708,6
74.607,441.507,101.554,7
40.872,324.579,-167.517,0
108.608,487.11,-113.589,1
96.161,236.632,112.486,5
54.474,323.687,99.915,2
110.809,502.024,-49.257,1
61.999,342.296,-160.355,0
86.478,289.308,99.726,2
48.709,231.039,140.373,5
101.384,490.063,48.689,6
27.14,296.475,92.075,2
120.947,485.309,-154.808,1
77.339,357.167,110.227,2
80.582,356.332,148.602,2
20.256,61.491,99.617,9
51.864,327.79,-94.929,0
127.137,295.644,-35.029,8
28.755,552.171,-157.811,1
71.097,284.784,114.596,5
116.838,302.407,-47.713,8
111.21,278.624,-86.149,0
18.358,410.824,103.861,7
76.294,299.056,112.412,2
103.38,400.883,131.216,7
66.94,368.265,125.139,2
79.245,305.802,93.125,2
80.225,370.966,130.943,2
74.422,213.412,79.021,5
34.174,344.808,81.855,3
125.863,470.94,-169.063,1
70.362,341.336,119.084,2
33.536,506.75,-7.079,6
72.905,356.977,127.537,2
96.838,264.782,-115.363,0
32.715,296.381,61.878,3
78.934,308.706,93.979,2
37.373,345,101.486,3
101.841,227.585,147.051,5
79.043,346.832,147.661,2
45.472,236.262,128.379,5
-14.616,94.806,40.225,9
87.844,238.888,77.762,5
73.458,296.428,112.99,2
116.527,493.375,-115.662,1
34.899,319.931,-56.271,0
42.429,304.907,45.325,3
73.526,209.27,89.445,5
80.867,242.077,148.938,5
72.681,420.093,128.545,7
46.814,536.054,-87.381,1
55.28,186.324,37.806,5
78.269,446.766,120.193,7
112.785,480.289,-60.78,1
129.102,437.647,107.845,7
103.673,485.421,-156.06,1
43.883,332.836,-159.892,0
103.776,322.152,9.198,8
83.958,252.491,-169.41,0
73.216,508.292,81.886,6
89.926,533.484,21.652,6
101.585,226.746,150.879,5
70.221,475.348,94.959,6
47.698,490.699,31.603,6
90.897,307.296,89.848,2
76.566,298.698,19.178,8
45.775,326.024,93.11,2
112.929,300.18,80.81,4
51.915,340.528,116.953,2
139.957,388.128,87.188,4
30.959,514.759,-18.932,6
106.766,482.666,88.276,7
94.831,501.66,44.502,6
86.244,301.655,107.297,2
14.943,150.514,26.357,9
74.954,529.948,52.417,6
118.436,324.631,104.153,2
34.563,367.321,114.295,3
102.399,195.263,51.541,5
123.876,340.885,45.509,4
127.587,349.715,27.654,4
111.436,295.647,50.965,8
37.359,504.889,-70.113,1
15.46,370.152,70.121,3
71.13,357.626,120.921,2
101.539,330.447,107.208,2
102.31,486.607,-150.992,1
40.801,325.795,66.808,3
36.88,291.947,32.876,3
36.515,531.881,-165.672,1
89.581,221.251,130.932,5
154.685,105.452,41.229,10
110.756,459.744,102.147,7
119.386,354.945,111.985,2
56.966,327.525,6.57,3
110.075,494.088,-154.089,1
28.937,336.151,-157.3,0
111.174,248.67,125.242,5
57.597,253.858,130.257,5
124.351,343.392,79.635,4
115.22,497.626,43.876,6
144.692,406.792,87.521,4
52.804,327.829,-164.599,0
110.413,264.348,-157.284,0
50.203,324.397,-102.211,0
-19.541,91.353,45.269,9
39.378,338.144,-137.211,0
84.026,323.243,103.287,2
85.474,340.768,115.931,2
89.219,222.027,58.643,5
77.805,356.269,140.935,2
66.527,445.249,121.517,7
69.302,239.457,112.662,5
123.02,341.284,68.137,4
28.385,532.405,-171.16,1
74.168,360.984,128.876,2
41.724,356.678,119.737,3
81.227,452.089,104.42,7
119.055,500.846,-64.935,1
85.96,287.982,95.405,5
80.699,283.318,31.881,8
56.617,399.92,129.715,7
82.928,230.118,169.01,5
98.07,267.304,-122.567,0
90.253,276.136,-151.855,0
67.768,218.833,70.938,5
46.399,515.73,-44.071,1
14.899,378.826,77.286,3
21.089,364.091,66.227,3
128.188,349.556,34.07,4
123.685,300.768,87.661,4
85.18,412.056,127.896,7
117.525,239.436,135.676,5
105.381,274.063,-128.228,0
132.589,394.935,112.835,2
11.153,410.895,74.995,7
77.914,357.47,110.573,2
27.75,334.721,-46.81,0
121.558,500.676,-62.886,1
102.409,312.476,20.958,8
41.794,320.551,-46.134,0
28.771,523.246,-64.758,1
57.49,323.271,96.974,2
117.658,286.166,-53.585,8
62.078,248.793,78.294,5
115.963,327.09,36.722,4
79.581,443.498,119.154,7
78.5,340.769,130.075,2
83.683,287.194,27.434,8
32.067,551.686,-141.299,1
58.175,193.513,70.686,5
40.062,329.036,-134.382,0
148.844,123.792,33.822,10
95.692,250.233,77.317,5
167.257,84.148,61.591,10
77.157,311.466,10.149,8
70.456,390.478,118.612,2
130.129,145.773,23.614,10
80.819,283.397,31.646,8
37.81,340.548,-155.91,0
47.812,552.209,-146.508,1
86.452,238.645,112.755,5
38.945,318.951,82.307,3
16.375,330.596,102.456,3
129.476,303.407,-55.372,8
118.339,484.689,-58.15,1
125.878,295.897,-11.546,8
53.144,323.978,93.157,2
50.895,310.445,57.549,3
22.914,360.642,63.033,3
45.553,526.142,-58.486,1
79.892,200.458,103.954,5
51.455,211.639,133.867,5
40.142,294.884,97.153,2
75.434,257.988,125.103,5
50.881,311.276,64.297,3
32.039,554.052,-150.014,1
88.97,257.529,-165.584,0
68.976,534.133,20.885,6
90.513,328.229,103.12,2
120.921,495.35,-26.88,1
15.396,372.025,59.02,3
35.433,335.169,-144.962,0
40.359,529.957,-76.069,1
82.14,516.728,69.373,6
20.022,488.141,44.1,6
25.287,145.11,23.886,9
116.286,495.38,47.128,6
81.765,494.653,83.459,6
35.547,339.11,-132.717,0
83.252,300.212,18.02,8
100.095,504.21,37.898,6
70.038,401.695,124.145,2
59.436,228.328,80.596,5
-3.279,116.942,23.026,9
110.946,262.585,-154.862,0
39.539,327.932,25.105,3
75.859,516.038,76.498,6
126.844,500.878,30.579,6
58.559,360.205,124.736,2
78.895,282.246,118.496,5
12.55,390.891,58.689,3
26.676,354.162,76.222,3
82.966,323.612,100.708,2
38.973,522.809,-91.856,1
75.918,319.967,125.214,2
61.191,433.832,122.87,7
129.653,320.561,83.25,4
80.13,546.742,39.963,6
54.955,495.685,31.929,6
34.994,292.686,88.931,2
103.641,332.15,130.951,2
137.07,334.621,95.177,4
74.012,548.823,23.092,6
57.026,239.77,101.712,5
74.251,509.483,25.808,6
78.65,554.043,-1.721,6
68.301,457.512,100.798,7
67.268,290.633,53.291,3
109.304,278.778,-86.221,0
29.109,313.823,75.329,3
83.834,201.269,124.54,5
126.604,300.059,95.637,4
23.511,549.043,-168.152,1
96.402,388.878,129.27,2
76.76,372.781,155.29,2
118.147,281.208,-52.072,8
52.652,322.616,-168.787,0
86.756,251.577,117.985,5
114.146,234.084,118.066,5
71.583,338.373,154.7,2
117.622,239.075,149.39,5
40.236,319.043,47.161,3
97.216,472.357,102.276,7
12.844,383.28,45.832,3
137.194,385.918,96.938,4
68.777,392.22,123.685,2
52.085,500.078,26.943,6
61.692,227.237,136.245,5
121.179,500.399,-72.998,1
84.714,214.945,84.924,5
111.635,500.256,-29.031,1
111.965,328.011,119.06,2
88.267,189.303,49.815,5
82.734,221.322,83.592,5
124.805,367.237,101.605,4
86.271,393.749,129.68,2
118.125,475.645,90.236,7
98.566,317.511,99.988,2
44.245,538.816,-160.667,1
110.758,293.335,-18.079,8
45.474,317.893,-53.459,0
75.159,375.382,115.482,2
75.187,312.827,130.329,2
37.264,326.419,59.044,3
76.874,342.887,149.209,2
65.928,273.384,113.753,5
77.82,553.223,-7.253,6
87.284,276.744,-158.246,0
125.394,376.189,114.364,2
80.749,297.247,112.832,2
72.476,423.617,114.474,7
116.965,481.128,93.245,7
79.693,360.537,129.205,2
114.444,280.878,29.349,8
69.253,525.103,58.717,6
34.046,550.681,-124.032,1
11.721,387.601,48.337,3
57.835,329.722,-128.292,0
50.304,324.883,-59.664,0
108.299,249.163,120.107,5
94.175,407.014,129.515,7
83.017,493.381,87.345,6
36.373,484.559,59.021,6
7.767,483.498,42.604,6
141.07,381.115,64.104,4
87.779,268.353,113.097,5
164.727,118.484,33.114,10
40.18,325.949,-159.568,0
31.924,340.406,29.069,3
69.427,307.231,98.551,2
-5.988,65.915,87.782,9
76.29,215.678,82.727,5
-12.209,107.033,29.235,9
71.538,458.232,108.92,7
23.561,297.862,17.428,3
15.178,334.6,89.478,3
48.662,541.518,-151.084,1
75.744,468.414,105.866,7
145.511,399.129,78.061,4
84.33,277.008,119.327,5
70.55,482.347,94.196,6
68.167,211.349,138.089,5
70.101,543.033,35.714,6
47.585,529.39,-69.321,1
77.711,388.787,145.23,2
101.007,307.862,39.237,8
29.303,549.881,-137.225,1
15.569,388.582,80.632,3
93.963,276.165,-129.456,0
53.452,292.112,101.883,2
40.759,504.566,34.968,6
76.168,463.264,109.993,7
67.838,289.736,105.328,5
78.604,351.426,146.305,2
32.794,404.249,124.576,7
94.762,219.309,100.894,5
28.006,298.853,96.698,2
115.633,497.1,-93.021,1
98.154,226.857,134.266,5
73.183,265.548,129.168,5
52.542,317.3,107.041,2
103.013,270.208,-146.11,0
42.819,295.348,67.111,3
63.464,327.017,-163.636,0
82.72,487.92,89.984,6
119.217,494.844,-120.027,1
104.702,411.924,129.685,7
46.384,311.904,-60.219,0
59.785,251.408,116.727,5
58.059,337.275,-155.936,0
106.862,275.557,-131.438,0
83.83,352.858,123.673,2
15.163,382.518,44.759,3
67.637,463.39,108.914,7
127.679,350.609,73.142,4
99.92,308.057,64.718,4
83.915,201.515,115.156,5
49.299,334.742,8.842,3
87.522,495.117,80.697,6
107.525,345.891,117.743,2
99.345,480.602,-167.301,1
70.831,328.242,109.603,2
39.598,332.834,-73.054,0
105.575,328.146,7.783,8
85.123,250.755,116.795,5
142.915,384.542,53.323,4
39.852,317.994,81.776,3
111.462,491.167,-46.043,1
29.715,314.29,73.283,3
110.626,493.557,-145.398,1
138.579,378.359,84.508,4
28.32,351.497,71.558,3
121.138,502.822,-48.93,1
81.213,522.587,63.637,6
71.411,520.797,19.505,6
25.183,350.769,30.035,3
87.482,274.617,106.546,5
75.174,190.333,54.304,5
44.772,337.551,11.771,3
107.658,404.23,130.544,2
113.101,248.933,147.705,5
119.561,311.265,65.348,4
90.337,282.968,98.622,5
89.399,302.046,100.405,2
23.944,377.3,110.198,3
73.556,554.361,-44.077,6
116.604,492.906,-92.749,1
71.948,332.595,118.973,2
151.158,135.682,32.05,10
12.442,402.467,57.623,7
108.645,315.282,36.625,8
120.369,501.56,-81.153,1
75.372,448.345,122.056,7
113.083,288.942,35.51,8
56.602,487.119,79.136,6
142.207,429.541,93.458,4
115.835,326.447,54.672,4
142.424,387.737,68.851,4
106.923,288.651,-39.462,8
136.501,372.242,43.542,4
36.878,308.836,76.346,3
82.046,455.286,100.692,7
122.342,298.834,54.524,8
19.175,483.161,68.879,6
129.743,491.536,57.363,6
68.808,230.987,169.269,5
117.438,473.645,-163.818,1
77.987,295.565,120.108,2
61.716,306.859,98.952,2
55.095,299.363,121.861,2
73.734,520.543,77.515,6
96.769,261.474,-148.186,0
105.22,457.894,107.921,7
75.735,376.865,138.15,2
31.037,343.227,78.74,3
36.849,534.338,-82.411,1
126.423,350.798,91.751,4
91.216,260.496,-162.817,0
75.138,234.735,171.566,5
84.959,512.036,70.21,6
21.007,479.585,73.702,6
99.663,380.907,133.434,2
64.173,243.985,69.012,5
84.7,282.556,116.096,5
75.333,406.683,134.87,2
91.9,252.81,115.911,5
80.418,499.261,28.885,6
37.454,540.346,-103.519,1
147.26,480.106,60.723,6
78.859,300.301,112.931,2
73.409,376.689,114.989,2
59.409,531.529,30.526,6
111.542,322.168,107.809,2
126.473,453.37,95.006,7
130.145,303.369,88.114,4
60.862,229.299,125.738,5
93.644,194.695,109.431,5
142.769,434.607,87.119,4
69.48,406.864,127.958,2
31.173,551.026,-125.948,1
53.355,483.917,75,6
71.312,257.43,124.222,5
94.778,344.014,118.888,2
90.972,513.604,33.357,6
65.783,432.079,123.704,7
50.634,486.673,64.358,6
35.757,528.733,-90.2,1
60.718,230.573,79.43,5
110.74,250.532,140.328,5
102.093,239.067,109.307,5
128.387,290.269,-21.905,8
44.588,507.815,3.071,6
33.39,321.999,-42.909,0
16.304,372.002,72.673,3
85.536,294.526,108.86,2
76.788,348.012,136.754,2
79.866,339.85,127.541,2
145.21,395.829,63.766,4
124.517,289.562,-26.32,8
71.857,409.934,115.33,7
125.181,394.368,119.179,2
-13.112,96.856,56.364,9
40.603,426.166,120.551,7
118.183,295.176,-38.903,8
31.624,333,-116.392,0
50.866,332.217,-124.42,0
74.319,261.562,124.881,5
89.286,395.081,129.804,2
34.613,547.951,-148.268,1
164.051,112.458,43.748,10
126.295,300.914,88.408,4
8.604,482.331,55.081,6
71.018,428.021,125.582,7
63.129,321.842,-169.537,0
84.05,386.159,124.892,2
119.27,500.227,-112.552,1
71.069,416.771,124.213,7
85.941,348.154,118.624,2
73.314,325.91,-8.264,8
47.994,544.12,-145.126,1
33.768,556.737,-141.868,1
49.453,297.907,122.533,2
109.641,501.668,-156.363,1
130.404,306.418,98.735,4
76.859,306.841,147.712,2
131.944,68.753,88.806,10
46.719,315.423,20.178,3
42.881,530.384,-107.331,1
31.427,307.512,71.887,3
114.712,485.46,-141.781,1
9.805,407.676,66.118,7
81.75,244.252,104.902,5
140.349,406.237,100.434,4
83.345,275.421,117.699,5
39.286,523.343,-68.413,1
78.97,483.82,93.286,6
60.201,229.008,81.271,5
128.025,332.17,106.679,4
73.11,520.327,73.001,6
59.698,307.756,98.157,2
92.157,385.696,128.601,2
19.737,296.068,53.994,3
30.719,512.277,7.417,6
19.726,371.051,82.151,3
81.778,222.258,56.719,5
86.826,274.435,106.765,5
63.504,178.87,53.229,5
113.185,493.75,-30.114,1
73.851,365.514,130.315,2
73.781,406.412,114.26,7
126.844,306.387,52.526,8
78.968,360.873,152.622,2
121.261,364.817,111.185,2
44.137,296.833,116.522,2
84.472,334.913,111.711,2
77.818,547.116,21.417,6
66.96,486.505,80.275,6
34.012,538.14,-86.119,1
125.38,368.252,106.169,2
69.683,496.156,78.429,6
106.947,264.027,-133.012,0
80.699,303.983,113.067,2
116.924,491.494,-158.969,1
90.971,335.274,118.292,2
77.768,236.782,106.922,5
67.524,295.106,97.146,2
0.701,127.599,16.428,9
19.27,331.187,103.271,3
121.587,406.309,122.965,2
72.486,292.7,113.944,5
124.352,501.38,-46.52,1
69.466,278.508,106.258,5
19.707,438.834,93.815,7
103.518,496.118,-72.011,1
53.002,239.643,159.626,5
47.498,543.921,-124.226,1
101.438,181.647,55.981,5
43.299,346.664,112.67,2
40.16,305.715,70.987,3
114.052,498.924,-67.083,1
70.179,491.29,87.199,6
86.13,318.628,100.599,2
50.574,476.307,95.14,6
75.547,244.864,108.184,5
82.187,499.824,30.167,6
56.943,501.649,50.955,6
146.986,407.108,76.928,4
102.646,340.561,114.92,2
74.846,182.253,55.925,5
112.768,246.124,151.647,5
75.477,301.722,138.262,2
30.012,510.334,26.571,6
43.358,236.362,150.904,5
70.36,373.777,123.261,2
86.183,269.782,114.945,5
41.693,530.311,-69.142,1
107.955,506.111,34.053,6
70.034,251.65,115.76,5
77.544,446.68,118.857,7
27.561,430.025,112.396,7
11.885,483.78,58.935,6
13.246,434.022,82.356,7
47.369,512.765,-73.342,1
75.975,201.877,74.663,5
77.91,271.679,121.595,5
36.979,473.494,91.71,6
79.387,205.03,81.824,5
119.199,303.911,-62.206,8
120.015,309.072,115.95,2
142.092,396.62,91.764,4
106.588,267.284,-104.194,0
124.781,292.589,79.35,4
69.303,290.886,104.753,5
78.522,205.032,134.013,5
103.435,266.046,-126.153,0
88.784,271.672,111.262,5
98.513,351.994,124.315,2
73.147,237.294,90.859,5
128.828,416.816,116.459,7
39.876,318.501,52.177,3
47.619,551.742,-147.184,1
42.395,294.678,70.958,3
86.036,239.246,91.068,5
127.914,351.481,85.01,4
64.576,244.977,117.491,5
116.152,475.591,-165.756,1
78.655,498.585,28.778,6
113.259,302.716,62.518,4
72.966,547.654,25.618,6
98.984,228.323,137.514,5
14.619,433.085,88.741,7
-12.234,98.801,36.592,9
17.216,332.551,91.881,3
88.509,266.966,111.587,5
120.416,491.872,-138.135,1
81.992,430.5,120.202,7
57.928,327.932,-100.371,0
68.654,440.11,117.449,7
67.174,244.137,113.798,5
110.483,484.344,-141.054,1
164.21,80.419,69.879,10
88.403,261.349,-159.637,0
51.84,311.829,74.889,2
73.527,293.128,18.807,8
67.18,331.9,109.963,2
78.173,411.806,130.473,7
75.842,453.686,117.538,7
101.347,277.498,-119.9,0
12.829,471.125,34.828,6
32.189,556.059,-138.46,1
48.496,324.039,-47.312,0
84.53,512.717,26.908,6
89.147,499.523,35.633,6
39.032,484.582,71.132,6
-22.489,92.967,50.09,9
28.865,351.859,75.86,3
46.426,163.911,29.9,9
82.44,302.168,94.03,2
113.766,287.443,44.959,8
86.613,271.133,-158.257,0
116.108,266.892,-165.513,0
75.692,453.531,121.448,7
48.938,526.717,-55.447,1
101.872,306.784,45.409,8
48.366,329.029,6.883,3
114.221,312.761,-51.99,8
98.672,481.16,-166.871,1
110.223,433.218,120.422,7
117.028,297.576,68.418,4
107.354,342.584,112.605,2
10.716,390.562,51.242,3
79.286,303.947,8.122,8
119.438,177.461,31.599,5
111.666,331.684,128.221,2
62.016,185.196,74.599,5
65.396,264.785,121.983,5
91.674,231.985,84.572,5
71.763,302.479,11.802,8
100.947,413.107,130.489,7
141.3,379.731,67.862,4
90.784,227.587,114.654,5
103.695,273.102,-136.595,0
108.648,324.244,7.676,8
34.531,285.626,81.79,3
35.138,310.092,54.275,3
98.954,273.003,-126.391,0
51.206,528.798,-78.019,1
68.926,411.017,130.46,7
100.54,235.797,93.533,5
74.149,333.352,-9.583,8
118.367,316.916,77.952,4
106.455,492.429,-52.941,1
74.179,522.847,73.794,6
75.359,409.234,133.432,2
37.391,548.069,-145.9,1
114.027,459.08,-168.774,1
28.7,520.277,-66.791,1
89.747,535.868,24.584,6
147.698,120.5,31.83,10
34.945,62.91,104.318,9
85.912,271.909,112.758,5
114.525,386.586,125.034,2
76.543,406.941,140.563,2
50.138,552.098,-138.134,1
49.54,333.385,111.463,2
16.848,291.851,52.007,3
85.123,220.76,75.66,5
74.689,195.049,108.706,5
40.325,453.255,106.785,7
118.315,460.217,94.523,7
106.003,287.302,-42.986,8
81.012,384.494,120.049,2
32.065,544.759,-118.477,1
81.993,302.284,16.991,8
41.1,307.4,93.178,2
31.159,519.983,-73.489,1
29.572,312.669,82.795,3
68.103,398.352,126.758,2
116.052,487.229,-71.381,1
81.143,213.385,54.555,5
93.419,330.086,103.442,2
106.223,313.352,26.703,8
51.07,198,112.31,5
34.431,394.714,125.289,7
31.716,456.487,92.576,7
113.306,241.875,123.821,5
65.264,296.71,70.067,3
136.141,408.312,108.734,7
85.756,494.399,87.646,6
97.971,274.458,-129.441,0
42.334,241.134,137.532,5
95.674,279.167,-120.28,0
63.303,255.409,118.776,5
39.085,339.222,-134.685,0
31.707,322.785,111.674,3
162.832,118.261,27.219,10
118.982,336.816,15.996,4
18.593,137.948,20.987,9
80.136,383.947,118.889,2
69.742,399.117,122.711,2
15.964,370.648,37.668,3
22.174,145.551,26.614,9
10.162,392.158,53.154,3
26.377,308.444,51.713,3
34.166,315.136,-168.166,0
41.054,363.548,119.834,3
